type,complexity,question,answer
costar,three-hop,Which movies did Kate Arrington and Theo Germaine act together in?,"Kate Arrington and Theo Germaine appeared together in 1 movie(s):
1. Night's End (2022)"
costar,three-hop,Which movies did Gemma Atkinson and Nathaniel Francis act together in?,"Gemma Atkinson and Nathaniel Francis appeared together in 1 movie(s):
1. Night of the Living 3D Dead (2013)"
costar,three-hop,Which movies did Koregonkar Durgabai and Jadhavrao act together in?,"Koregonkar Durgabai and Jadhavrao appeared together in 4 movie(s):
1. Ganimi Kawa (1928)
2. Patittodhar (1928)
3. Raja Harishchandra (1929)
4. Bhimsen the Mighty (1930)"
costar,three-hop,Which movies did Roppa Furukawa and Toshiaki Minami act together in?,"Roppa Furukawa and Toshiaki Minami appeared together in 3 movie(s):
1. Waka shachô to bakuhatsu musume (1960)
2. Takashima Tadao no Bonbon makaritôru (1958)
3. Bakuhatsu musume makari tooru (1960)"
costar,three-hop,Which movies did Zahra Mohammadi and Aghdas Sehhatbakhsh act together in?,"Zahra Mohammadi and Aghdas Sehhatbakhsh appeared together in 1 movie(s):
1. Daughters of the Sun (2000)"
costar,three-hop,Which movies did Lir Katz and Tamir Ginsburg act together in?,"Lir Katz and Tamir Ginsburg appeared together in 1 movie(s):
1. Kissufim (2023)"
costar,three-hop,Which movies did Emilie de Preissac and Jimmy Woha Woha act together in?,"Emilie de Preissac and Jimmy Woha Woha appeared together in 1 movie(s):
1. Regarde-moi (2007)"
costar,three-hop,Which movies did Richard Easton and Kristin Milward act together in?,"Richard Easton and Kristin Milward appeared together in 1 movie(s):
1. Bruges-La-Morte (1978)"
costar,three-hop,Which movies did Azusa Satô and Shin'ichi Hirose act together in?,"Azusa Satô and Shin'ichi Hirose appeared together in 1 movie(s):
1. Yomotsu Hegui (2021)"
costar,three-hop,Which movies did Gergö Elekes and Laura Ellen Wilson act together in?,"Gergö Elekes and Laura Ellen Wilson appeared together in 2 movie(s):
1. The Poltergeist Diaries (2021)
2. Project Skyquake (2022)"
costar,three-hop,Which movies did Jamie Donnelly and Dianne Doan act together in?,"Jamie Donnelly and Dianne Doan appeared together in 1 movie(s):
1. Better Half (2023)"
costar,three-hop,Which movies did Nuttawut Sanyabut and War Wanarat Ratsameerat act together in?,"Nuttawut Sanyabut and War Wanarat Ratsameerat appeared together in 1 movie(s):
1. The Fabric (2022)"
costar,three-hop,Which movies did Tommy Madden and Sandy Carey act together in?,"Tommy Madden and Sandy Carey appeared together in 1 movie(s):
1. The Amorous Adventures of Don Quixote and Sancho Panza (1976)"
costar,three-hop,Which movies did Paul Frankeur and Monica Vitti act together in?,"Paul Frankeur and Monica Vitti appeared together in 1 movie(s):
1. The Phantom of Liberty (1974)"
costar,three-hop,Which movies did Reiko Tsugawa and Kayoko Sugi act together in?,"Reiko Tsugawa and Kayoko Sugi appeared together in 3 movie(s):
1. Seikan fumô chitai (1976)
2. Jûyoku hentai-zuma (1976)
3. Baishun group: Hana no yobigun (1977)"
costar,three-hop,Which movies did Claudia Jennings and Victoria Vetri act together in?,"Claudia Jennings and Victoria Vetri appeared together in 1 movie(s):
1. Group Marriage (1972)"
costar,three-hop,Which movies did James Best and Marjorie Main act together in?,"James Best and Marjorie Main appeared together in 1 movie(s):
1. Ma and Pa Kettle at the Fair (1952)"
costar,three-hop,Which movies did Gamil Ratib and Mustapha Adouani act together in?,"Gamil Ratib and Mustapha Adouani appeared together in 1 movie(s):
1. A Summer in La Goulette (1996)"
costar,three-hop,Which movies did Ruth Taylor and Dan Young act together in?,"Ruth Taylor and Dan Young appeared together in 1 movie(s):
1. The New Hotel (1932)"
costar,three-hop,Which movies did Ernesto Gómez Cruz and Pedro Armendáriz Jr. act together in?,"Ernesto Gómez Cruz and Pedro Armendáriz Jr. appeared together in 10 movie(s):
1. Life Sentence (1979)
2. En el país de los pies ligeros (1982)
3. Rastro de muerte (1981)
4. Highway Patrolman (1991)
5. Herod's Law (1999)
6. Cosa fácil (1982)
7. Días de combate (1982)
8. El complot mongol (1978)
9. El puente II (1986)
10. Tramp (1994)"
costar,three-hop,Which movies did Peter Malberg and Karen Caspersen act together in?,"Peter Malberg and Karen Caspersen appeared together in 3 movie(s):
1. Millionærdrengen (1936)
2. Morænen (1924)
3. Vor fælles Ven (1921)"
costar,three-hop,Which movies did Vladimir Popovic and Dusica Zegarac act together in?,"Vladimir Popovic and Dusica Zegarac appeared together in 1 movie(s):
1. The Man to Kill (1979)"
costar,three-hop,Which movies did Raj Kamal and Shobaraj S. act together in?,"Raj Kamal and Shobaraj S. appeared together in 1 movie(s):
1. Bablusha (2016)"
costar,three-hop,Which movies did Ugo Ceseri and Leda Gloria act together in?,"Ugo Ceseri and Leda Gloria appeared together in 4 movie(s):
1. Figaro and His Great Day (1931)
2. Palio (1932)
3. Oggi sposi (1936)
4. Beggar's Wedding (1936)"
costar,three-hop,Which movies did Michiya Mihashi and Kôkichi Takada act together in?,"Michiya Mihashi and Kôkichi Takada appeared together in 1 movie(s):
1. Orizuru sandogasa (1957)"
costar,three-hop,Which movies did Morgan David Jones and Cara Gee act together in?,"Morgan David Jones and Cara Gee appeared together in 1 movie(s):
1. Red Rover (2018)"
costar,three-hop,Which movies did Sean Holton and Fritz Matthews act together in?,"Sean Holton and Fritz Matthews appeared together in 2 movie(s):
1. Hell on the Battleground (1988)
2. Operation Warzone (1988)"
costar,three-hop,Which movies did Nancy Nash and Coy Watson act together in?,"Nancy Nash and Coy Watson appeared together in 1 movie(s):
1. Rich But Honest (1927)"
costar,three-hop,Which movies did Asel Sadvakasova and Zhanna Kuanysheva act together in?,"Asel Sadvakasova and Zhanna Kuanysheva appeared together in 1 movie(s):
1. Zamuzh v 30 (2016)"
costar,three-hop,Which movies did Alaaddin Durdu and Sera Tokdemir act together in?,"Alaaddin Durdu and Sera Tokdemir appeared together in 1 movie(s):
1. Vay Halime (2020)"
costar,three-hop,Which movies did Tatsuya Hamaguchi and Jun Nakahara act together in?,"Tatsuya Hamaguchi and Jun Nakahara appeared together in 2 movie(s):
1. Namadori tôchô video (1982)
2. Joshi daisei: Maruhi sex shindan (1977)"
costar,three-hop,Which movies did Seizaburô Kawazu and Yoshio Tsuchiya act together in?,"Seizaburô Kawazu and Yoshio Tsuchiya appeared together in 2 movie(s):
1. The Invisible Avenger (1954)
2. The Secret of the Telegian (1960)"
costar,three-hop,Which movies did George Ovey and Gareth Hughes act together in?,"George Ovey and Gareth Hughes appeared together in 1 movie(s):
1. Better Days (1927)"
costar,three-hop,Which movies did Yalçin Dümer and Mehmet Özden act together in?,"Yalçin Dümer and Mehmet Özden appeared together in 1 movie(s):
1. Anka Kusu (2007)"
costar,three-hop,Which movies did Sudhir and Ahindra Choudhury act together in?,"Sudhir and Ahindra Choudhury appeared together in 2 movie(s):
1. Soul of a Slave (1923)
2. Soul of a Slave (1929)"
costar,three-hop,Which movies did Francesco Filice and Mark Rival act together in?,"Francesco Filice and Mark Rival appeared together in 1 movie(s):
1. The Manhattan Project (2022)"
costar,three-hop,Which movies did Benny Emmanuel and Fernando Becerril act together in?,"Benny Emmanuel and Fernando Becerril appeared together in 2 movie(s):
1. El Sueño de Ayer (2022)
2. The Obscure Spring (2014)"
costar,three-hop,Which movies did Carol Dauden and Bob Soler act together in?,"Carol Dauden and Bob Soler appeared together in 1 movie(s):
1. Durugin: Anay ng lipunan (1996)"
costar,three-hop,Which movies did Chisun and Hiroyuki Miyasako act together in?,"Chisun and Hiroyuki Miyasako appeared together in 1 movie(s):
1. Sukyanâ: Kioku no kakera o yomu otoko (2016)"
costar,three-hop,Which movies did Sarah Hadland and David Mitchell act together in?,"Sarah Hadland and David Mitchell appeared together in 1 movie(s):
1. Magicians (2007)"
costar,three-hop,Which movies did Mario Valdemarin and Milla Sannoner act together in?,"Mario Valdemarin and Milla Sannoner appeared together in 1 movie(s):
1. The Last Charge (1962)"
costar,three-hop,Which movies did Austin Vaughn and Beth Lisick act together in?,"Austin Vaughn and Beth Lisick appeared together in 1 movie(s):
1. Mirror Moves (2023)"
costar,three-hop,Which movies did Onslow Stevens and Penny Singleton act together in?,"Onslow Stevens and Penny Singleton appeared together in 1 movie(s):
1. Go West, Young Lady (1941)"
costar,three-hop,Which movies did Ivane Gvinchidze and Akaki Kvantaliani act together in?,"Ivane Gvinchidze and Akaki Kvantaliani appeared together in 1 movie(s):
1. The Scrapper (1956)"
costar,three-hop,Which movies did Ashalatha and Ramesh Aravind act together in?,"Ashalatha and Ramesh Aravind appeared together in 6 movie(s):
1. Mahalakshmi (2001)
2. Deepavali (2000)
3. Thutta Mutta (1998)
4. Suvvi Suvvalali (1998)
5. Megha Bantu Megha (1998)
6. Karpoorada Gombe (1996)"
costar,three-hop,Which movies did Ion Dichiseanu and Leon Niemczyk act together in?,"Ion Dichiseanu and Leon Niemczyk appeared together in 1 movie(s):
1. Severino (1978)"
costar,three-hop,Which movies did Delfina Paredes and Aristóteles Picho act together in?,"Delfina Paredes and Aristóteles Picho appeared together in 1 movie(s):
1. Coliseo Los Campeones (2012)"
costar,three-hop,Which movies did Marcy Bannor and Adam Gibbs act together in?,"Marcy Bannor and Adam Gibbs appeared together in 3 movie(s):
1. Towanoquon 1: The Ephemeral Petal (2011)
2. Towanoquon 2: Dancing Orchid in Chaos (2011)
3. Towanoquon 5: The Return of the Invincible (2011)"
costar,three-hop,Which movies did Mimi Sawaki and Yôko Kita act together in?,"Mimi Sawaki and Yôko Kita appeared together in 3 movie(s):
1. Seifuku baishun gundan (1977)
2. Porno tanbô: Nihon no shunwa (1977)
3. Jokôsei maruhi Shûgaku ryokô (1977)"
costar,three-hop,Which movies did Vera Gemma and Fiorello act together in?,"Vera Gemma and Fiorello appeared together in 1 movie(s):
1. Cartoni animati (1997)"
costar,three-hop,Which movies did Francisco Saco and Francisco Saco act together in?,"Francisco Saco and Francisco Saco appeared together in 1 movie(s):
1. Send Me Out (2018)"
costar,three-hop,Which movies did Asitbaran and Chhabi Biswas act together in?,"Asitbaran and Chhabi Biswas appeared together in 14 movie(s):
1. Saugandh (1942)
2. Kar Papey (1952)
3. Drishtidan (1948)
4. Maa (1961)
5. Pratisruti (1941)
6. Surya Sikha (1963)
7. Khelaghar (1959)
8. Prithibi Amare Chaay (1957)
9. Daner Maryada (1956)
10. Smriti Tuku Thak (1960)
... and 4 more"
costar,three-hop,Which movies did Rali Nanda and Asit Pati act together in?,"Rali Nanda and Asit Pati appeared together in 1 movie(s):
1. Tanka Tate Salam (2013)"
costar,three-hop,Which movies did Ângelo Antônio and Léo Quintão act together in?,"Ângelo Antônio and Léo Quintão appeared together in 1 movie(s):
1. Baptism of Blood (2006)"
costar,three-hop,Which movies did Shweta Tiwari and Kishori Shahane act together in?,"Shweta Tiwari and Kishori Shahane appeared together in 1 movie(s):
1. Benny and Babloo (2010)"
costar,three-hop,Which movies did Gil Coelho and Thalita Carauta act together in?,"Gil Coelho and Thalita Carauta appeared together in 1 movie(s):
1. S.O.S. Women to the Sea 2 (2015)"
costar,three-hop,Which movies did Peter Weibel and Herbert Adamec act together in?,"Peter Weibel and Herbert Adamec appeared together in 1 movie(s):
1. Zechmeister (1982)"
costar,three-hop,Which movies did Seif Abdelrahman and Mahmoud Hemida act together in?,"Seif Abdelrahman and Mahmoud Hemida appeared together in 4 movie(s):
1. Destiny (1997)
2. The Closed Doors (1999)
3. A Woman Capable of Falling (1992)
4. Imraah Hazzat Arsh Masr (1995)"
costar,three-hop,Which movies did Jeff McDonald and Eric Wibbelsmann act together in?,"Jeff McDonald and Eric Wibbelsmann appeared together in 1 movie(s):
1. Madness Unplugged (2024)"
costar,three-hop,Which movies did Misty Stone and Raylin Joy act together in?,"Misty Stone and Raylin Joy appeared together in 1 movie(s):
1. Skin Diamond Unleashed (2014)"
costar,three-hop,Which movies did Reiko Mizuhara and Takako Irie act together in?,"Reiko Mizuhara and Takako Irie appeared together in 3 movie(s):
1. Tsuki yori no shisha (1934)
2. Suma no adanami (1933)
3. Harutsugedori (1933)"
costar,three-hop,Which movies did Juan Calvo and Armando Falconi act together in?,"Juan Calvo and Armando Falconi appeared together in 1 movie(s):
1. Due cuori sotto sequestro (1941)"
costar,three-hop,Which movies did Ming Gao and Guoli Zhang act together in?,"Ming Gao and Guoli Zhang appeared together in 1 movie(s):
1. Sigh (2000)"
costar,three-hop,Which movies did John Carradine and Regina Carrol act together in?,"John Carradine and Regina Carrol appeared together in 2 movie(s):
1. Blood of Ghastly Horror (1967)
2. Doctor Dracula (1983)"
costar,three-hop,Which movies did Josef Bláha and Jirina Jirásková act together in?,"Josef Bláha and Jirina Jirásková appeared together in 3 movie(s):
1. Nase bláznivá rodina (1968)
2. Devilish Honeymoon (1970)
3. The House of Lost Souls (1967)"
costar,three-hop,Which movies did Melvin G. Melvin and Martha Sesay act together in?,"Melvin G. Melvin and Martha Sesay appeared together in 1 movie(s):
1. Freedom (2015)"
costar,three-hop,Which movies did Eva Truffaut and Vincent Dieutre act together in?,"Eva Truffaut and Vincent Dieutre appeared together in 4 movie(s):
1. Bonne nouvelle (2001)
2. Bologna centrale (2003)
3. Fragments sur la grâce (2006)
4. Jaurès (2012)"
costar,three-hop,Which movies did Sharmily and Reshma act together in?,"Sharmily and Reshma appeared together in 6 movie(s):
1. Lasyam (2001)
2. Asurayugam (2002)
3. Doctor Prema (2002)
4. Qatil Dilruba (2002)
5. Kinavu Pole (2001)
6. Kiske Liye Yeh Jawani (2002)"
costar,three-hop,Which movies did Tonio Descanvelle and Jacques Bleu act together in?,"Tonio Descanvelle and Jacques Bleu appeared together in 1 movie(s):
1. Dos à la mer (2015)"
costar,three-hop,Which movies did Despo Diamantidou and Nitza Avantagelou act together in?,"Despo Diamantidou and Nitza Avantagelou appeared together in 1 movie(s):
1. The Girl with the Fairytales (1956)"
costar,three-hop,Which movies did Eitarô Shindô and Tokijuro Nakamura act together in?,"Eitarô Shindô and Tokijuro Nakamura appeared together in 1 movie(s):
1. Kôgan no wakamusha: Oda Nobunaga (1955)"
costar,three-hop,Which movies did Meera Krishnan and Amala Paul act together in?,"Meera Krishnan and Amala Paul appeared together in 1 movie(s):
1. Velaiilla Pattadhari 2 (2017)"
costar,three-hop,Which movies did Gérard Tichy and José Luis Heredia act together in?,"Gérard Tichy and José Luis Heredia appeared together in 1 movie(s):
1. El canto del gallo (1955)"
costar,three-hop,Which movies did Danny Lee and Kong Lau act together in?,"Danny Lee and Kong Lau appeared together in 1 movie(s):
1. City on Fire (1987)"
costar,three-hop,Which movies did Harry Davenport and Weldon Heyburn act together in?,"Harry Davenport and Weldon Heyburn appeared together in 1 movie(s):
1. Saleslady (1938)"
costar,three-hop,Which movies did Prema and T.R. Omana act together in?,"Prema and T.R. Omana appeared together in 9 movie(s):
1. Poombatta (1971)
2. Ayalathe Sundari (1974)
3. Vidyarthi (1968)
4. Aa Chithrasalabham Parannotte (1970)
5. Thettu (1971)
6. Ananthasayanam (1972)
7. Miss Mary (1972)
8. Nadan Premam (1972)
9. Kamini (1974)"
costar,three-hop,Which movies did Biswanath Basu and Rimjhim Mitra act together in?,"Biswanath Basu and Rimjhim Mitra appeared together in 3 movie(s):
1. Cholo Potol Tuly (2020)
2. Mahapurush O Kapurush (2013)
3. Paglu 2 (2012)"
costar,three-hop,Which movies did Eliza Roberts and Austin Davis act together in?,"Eliza Roberts and Austin Davis appeared together in 1 movie(s):
1. Deck the Heart (2021)"
costar,three-hop,Which movies did Nicolas Koline and Simone Genevois act together in?,"Nicolas Koline and Simone Genevois appeared together in 1 movie(s):
1. La maison du mystère (1923)"
costar,three-hop,Which movies did Dolly De Leon and Zanjoe Marudo act together in?,"Dolly De Leon and Zanjoe Marudo appeared together in 1 movie(s):
1. Keys to the Heart (2023)"
costar,three-hop,Which movies did Jai Akash and Gundu Hanumantha Rao act together in?,"Jai Akash and Gundu Hanumantha Rao appeared together in 1 movie(s):
1. Hitech Students (2003)"
